"siteID","date","dayMax","dayMin","dayMean","GDD","dayOfYear","year","AGDD"
"TOOL","2017-07-16",68.7623,51.3608,60.06155,10,197,"2017",181
"BART","2017-07-17",84.85718,56.98184,70.91951,21,198,"2017",899
"HARV","2017-07-17",82.14098,61.85012,71.99555,22,198,"2017",1125
"SERC","2017-07-17",85.35758,67.9415,76.64954,27,198,"2017",1934
"UNDE","2017-07-17",78.90764,56.44994,67.67879,18,198,"2017",759
"UKFS","2017-07-17",98.49686,69.45944,83.97815,34,198,"2017",2375
"ORNL","2017-07-17",88.67984,66.3341,77.50697,28,198,"2017",2652
"CLBJ","2017-07-17",99.93002,68.90918,84.4196,34,198,"2017",3121
"TOOL","2017-07-17",64.65596,51.16262,57.90929,8,198,"2017",189
"BART","2017-07-18",85.43984,61.50704,73.47344,23,199,"2017",922
"HARV","2017-07-18",82.50746,65.02298,73.76522,24,199,"2017",1149
"SERC","2017-07-18",86.86112,71.5199,79.19051,29,199,"2017",1963
"UNDE","2017-07-18",78.737,63.8798,71.3084,21,199,"2017",780
"UKFS","2017-07-18",96.89432,71.13686,84.01559,34,199,"2017",2409
"ORNL","2017-07-18",90.88988,68.48078,79.68533,30,199,"2017",2682
"CLBJ","2017-07-18",101.25158,69.87056,85.56107,36,199,"2017",3157
"TOOL","2017-07-18",71.67416,48.209,59.94158,10,199,"2017",199
"BART","2017-07-19",88.06208,57.03314,72.54761,23,200,"2017",945
"HARV","2017-07-19",84.35336,66.18038,75.26687,25,200,"2017",1174
"SERC","2017-07-19",89.64626,70.73078,80.18852,30,200,"2017",1993
"UNDE","2017-07-19",79.37294,51.92402,65.64848,16,200,"2017",796
"UKFS","2017-07-19",95.21402,73.53986,84.37694,34,200,"2017",2443
"ORNL","2017-07-19",90.46112,69.51902,79.99007,30,200,"2017",2712
"CLBJ","2017-07-19",104.36666,70.30994,87.3383,37,200,"2017",3194
"TOOL","2017-07-19",69.45368,54.15692,61.8053,12,200,"2017",211
"BART","2017-07-20",86.26028,58.21088,72.23558,22,201,"2017",967
"HARV","2017-07-20",83.6807,63.69836,73.68953,24,201,"2017",1198
"SERC","2017-07-20",92.80418,72.7232,82.76369,33,201,"2017",2026
"UNDE","2017-07-20",81.15998,57.57044,69.36521,19,201,"2017",815
"UKFS","2017-07-20",103.17236,74.7752,88.97378,39,201,"2017",2482
"ORNL","2017-07-20",88.66292,68.89604,78.77948,29,201,"2017",2741
"CLBJ","2017-07-20",104.08388,68.63972,86.3618,36,201,"2017",3230
"TOOL","2017-07-20",64.91498,40.55324,52.73411,3,201,"2017",214
"BART","2017-07-21",86.50652,57.92126,72.21389,22,202,"2017",989
"HARV","2017-07-21",84.96878,61.1636,73.06619,23,202,"2017",1221
"SERC","2017-07-21",90.23396,73.82912,82.03154,32,202,"2017",2058
"UNDE","2017-07-21",80.97638,59.07416,70.02527,20,202,"2017",835
"UKFS","2017-07-21",104.05688,77.0414,90.54914,41,202,"2017",2523
"ORNL","2017-07-21",92.11766,72.4091,82.26338,32,202,"2017",2773
"CLBJ","2017-07-21",105.7766,71.03822,88.40741,38,202,"2017",3268
"TOOL","2017-07-21",46.7807,31.7363,39.2585,0,202,"2017",214
"BART","2017-07-22",83.81714,58.85564,71.33639,21,203,"2017",1010
"HARV","2017-07-22",76.94456,63.75776,70.35116,20,203,"2017",1241
"SERC","2017-07-22",92.44868,70.32488,81.38678,31,203,"2017",2089
"UNDE","2017-07-22",79.00952,63.26366,71.13659,21,203,"2017",856
"UKFS","2017-07-22",105.1493,79.439,92.29415,42,203,"2017",2565
"ORNL","2017-07-22",92.34986,74.22512,83.28749,33,203,"2017",2806
"CLBJ","2017-07-22",106.86236,70.13876,88.50056,39,203,"2017",3307
"TOOL","2017-07-22",53.46068,40.10378,46.78223,0,203,"2017",214
"BART","2017-07-23",77.30906,52.97198,65.14052,15,204,"2017",1025
"HARV","2017-07-23",72.57002,62.94632,67.75817,18,204,"2017",1259
"SERC","2017-07-23",85.72262,71.13398,78.4283,28,204,"2017",2117
"UNDE","2017-07-23",75.46118,56.88734,66.17426,16,204,"2017",872
"UKFS","2017-07-23",94.98866,67.7993,81.39398,31,204,"2017",2596
"ORNL","2017-07-23",88.08278,73.97042,81.0266,31,204,"2017",2837
"CLBJ","2017-07-23",105.22328,71.16494,88.19411,38,204,"2017",3345
"TOOL","2017-07-23",59.37548,41.66744,50.52146,1,204,"2017",215
"BART","2017-07-24",70.96406,52.70306,61.83356,12,205,"2017",1037
"HARV","2017-07-24",69.02366,51.68714,60.3554,10,205,"2017",1269
"SERC","2017-07-24",87.73502,70.38266,79.05884,29,205,"2017",2146
"UNDE","2017-07-24",75.2873,48.51608,61.90169,12,205,"2017",884
"UKFS","2017-07-24",93.60734,69.8567,81.73202,32,205,"2017",2628
"ORNL","2017-07-24",86.14436,67.19666,76.67051,27,205,"2017",2864
"CLBJ","2017-07-24",96.64268,68.513,82.57784,33,205,"2017",3378
"TOOL","2017-07-24",57.9479,46.91804,52.43297,2,205,"2017",217
"BART","2017-07-25",70.50614,50.57492,60.54053,11,206,"2017",1048
"HARV","2017-07-25",62.33342,51.40724,56.87033,7,206,"2017",1276
"SERC","2017-07-25",82.6034,66.02198,74.31269,24,206,"2017",2170
"UNDE","2017-07-25",74.14988,55.44428,64.79708,15,206,"2017",899
"UKFS","2017-07-25",99.72158,69.30284,84.51221,35,206,"2017",2663
"ORNL","2017-07-25",90.18104,69.11438,79.64771,30,206,"2017",2894
"CLBJ","2017-07-25",95.21708,70.93238,83.07473,33,206,"2017",3411
"TOOL","2017-07-25",57.34022,43.90628,50.62325,1,206,"2017",218
"BART","2017-07-26",77.7965,49.23266,63.51458,14,207,"2017",1062
"HARV","2017-07-26",74.6744,53.933,64.3037,14,207,"2017",1290
"SERC","2017-07-26",78.82538,63.04046,70.93292,21,207,"2017",2191
"UNDE","2017-07-26",78.4301,65.4251,71.9276,22,207,"2017",921
"UKFS","2017-07-26",90.70664,73.68836,82.1975,32,207,"2017",2695
"ORNL","2017-07-26",90.79502,67.36496,79.07999,29,207,"2017",2923
"CLBJ","2017-07-26",97.71368,71.7161,84.71489,35,207,"2017",3446
"TOOL","2017-07-26",57.54758,40.49222,49.0199,0,207,"2017",218
"BART","2017-07-27",74.02892,57.96716,65.99804,16,208,"2017",1078
"HARV","2017-07-27",68.83754,58.54532,63.69143,14,208,"2017",1304
"SERC","2017-07-27",82.33052,70.16306,76.24679,26,208,"2017",2217
"UNDE","2017-07-27",77.89712,55.13594,66.51653,17,208,"2017",938
"UKFS","2017-07-27",86.55062,72.84614,79.69838,30,208,"2017",2725
"ORNL","2017-07-27",85.3592,71.75228,78.55574,29,208,"2017",2952
"CLBJ","2017-07-27",94.955,71.27204,83.11352,33,208,"2017",3479
"TOOL","2017-07-27",65.62436,36.7934,51.20888,1,208,"2017",219
"BART","2017-07-28",75.5294,57.20504,66.36722,16,209,"2017",1094
"HARV","2017-07-28",76.3673,60.51686,68.44208,18,209,"2017",1322
"SERC","2017-07-28",80.17286,68.87642,74.52464,25,209,"2017",2242
"UNDE","2017-07-28",77.72972,51.0053,64.36751,14,209,"2017",952
"UKFS","2017-07-28",87.1259,69.33524,78.23057,28,209,"2017",2753
"ORNL","2017-07-28",78.9215,72.25916,75.59033,26,209,"2017",2978
"CLBJ","2017-07-28",101.98886,71.59982,86.79434,37,209,"2017",3516
"TOOL","2017-07-28",68.58932,46.6529,57.62111,8,209,"2017",227
"BART","2017-07-29",72.20354,46.9517,59.57762,10,210,"2017",1104
"HARV","2017-07-29",70.5956,56.22476,63.41018,13,210,"2017",1335
"SERC","2017-07-29",73.56848,67.39916,70.48382,20,210,"2017",2262
"UNDE","2017-07-29",80.83742,55.15034,67.99388,18,210,"2017",970
"UKFS","2017-07-29",85.68212,64.9643,75.32321,25,210,"2017",2778
"ORNL","2017-07-29",81.48668,66.17102,73.82885,24,210,"2017",3002
"CLBJ","2017-07-29",97.52144,74.34446,85.93295,36,210,"2017",3552
"TOOL","2017-07-29",69.44846,51.20888,60.32867,10,210,"2017",237
"BART","2017-07-30",75.71048,46.31576,61.01312,11,211,"2017",1115
"HARV","2017-07-30",76.66538,57.12098,66.89318,17,211,"2017",1352
"SERC","2017-07-30",78.36368,57.81128,68.08748,18,211,"2017",2280
"UNDE","2017-07-30",81.86234,58.77626,70.3193,20,211,"2017",990
"UKFS","2017-07-30",83.88392,62.90852,73.39622,23,211,"2017",2801
"ORNL","2017-07-30",82.7393,64.18346,73.46138,23,211,"2017",3025
"CLBJ","2017-07-30",92.93432,72.82166,82.87799,33,211,"2017",3585
"TOOL","2017-07-30",65.67242,45.26366,55.46804,5,211,"2017",242
"BART","2017-07-31",83.7095,49.22852,66.46901,16,212,"2017",1131
"HARV","2017-07-31",82.18472,53.4083,67.79651,18,212,"2017",1370
"SERC","2017-07-31",82.41638,57.89246,70.15442,20,212,"2017",2300
"UNDE","2017-07-31",82.20452,58.9307,70.56761,21,212,"2017",1011
"UKFS","2017-07-31",76.7066,63.80348,70.25504,20,212,"2017",2821
"ORNL","2017-07-31",86.24588,63.50774,74.87681,25,212,"2017",3050
"CLBJ","2017-07-31",93.66926,65.16068,79.41497,29,212,"2017",3614
"TOOL","2017-07-31",64.77026,48.24104,56.50565,7,212,"2017",249
"BART","2017-08-01",82.7015,60.14264,71.42207,21,213,"2017",1152
"HARV","2017-08-01",82.2416,60.07676,71.15918,21,213,"2017",1391
"SERC","2017-08-01",86.09342,65.59556,75.84449,26,213,"2017",2326
"UNDE","2017-08-01",79.8323,60.67364,70.25297,20,213,"2017",1031
"UKFS","2017-08-01",88.39634,63.96692,76.18163,26,213,"2017",2847
"ORNL","2017-08-01",80.78702,63.61934,72.20318,22,213,"2017",3072
"CLBJ","2017-08-01",88.57544,65.83352,77.20448,27,213,"2017",3641
"TOOL","2017-08-01",63.36662,51.43586,57.40124,7,213,"2017",256
"BART","2017-08-02",85.66898,52.24532,68.95715,19,214,"2017",1171
"HARV","2017-08-02",83.50808,62.1437,72.82589,23,214,"2017",1414
"SERC","2017-08-02",85.89398,67.75142,76.8227,27,214,"2017",2353
"UNDE","2017-08-02",73.78376,57.69122,65.73749,16,214,"2017",1047
"UKFS","2017-08-02",91.23242,64.88996,78.06119,28,214,"2017",2875
"ORNL","2017-08-02",87.17072,67.17614,77.17343,27,214,"2017",3099
"CLBJ","2017-08-02",83.05826,67.74422,75.40124,25,214,"2017",3666
"TOOL","2017-08-02",63.01184,49.4618,56.23682,6,214,"2017",262
"BART","2017-08-03",84.04862,57.36038,70.7045,21,215,"2017",1192
"HARV","2017-08-03",79.0988,59.70974,69.40427,19,215,"2017",1433
"SERC","2017-08-03",83.2289,67.48862,75.35876,25,215,"2017",2378
"UNDE","2017-08-03",62.30336,48.8768,55.59008,6,215,"2017",1053
"UKFS","2017-08-03",84.46532,68.52218,76.49375,26,215,"2017",2901
"ORNL","2017-08-03",86.42678,64.99184,75.70931,26,215,"2017",3125
"CLBJ","2017-08-03",93.22898,64.6592,78.94409,29,215,"2017",3695
"TOOL","2017-08-03",58.1702,45.2759,51.72305,2,215,"2017",264
"BART","2017-08-04",80.95316,55.45544,68.2043,18,216,"2017",1210
"HARV","2017-08-04",79.7072,64.0706,71.8889,22,216,"2017",1455
"SERC","2017-08-04",83.5124,69.09566,76.30403,26,216,"2017",2404
"UNDE","2017-08-04",64.64912,48.62534,56.63723,7,216,"2017",1060
"UKFS","2017-08-04",84.05402,52.20788,68.13095,18,216,"2017",2919
"ORNL","2017-08-04",82.02632,65.10506,73.56569,24,216,"2017",3149
"CLBJ","2017-08-04",95.19098,66.01316,80.60207,31,216,"2017",3726
"TOOL","2017-08-04",64.80356,43.79666,54.30011,4,216,"2017",268
"BART","2017-08-05",71.21696,62.41262,66.81479,17,217,"2017",1227
"HARV","2017-08-05",72.72572,65.3684,69.04706,19,217,"2017",1474
"SERC","2017-08-05",79.34432,71.61116,75.47774,25,217,"2017",2429
"UNDE","2017-08-05",71.8061,47.17508,59.49059,9,217,"2017",1069
"UKFS","2017-08-05",74.64866,57.37604,66.01235,16,217,"2017",2935
"ORNL","2017-08-05",79.12526,57.1316,68.12843,18,217,"2017",3167
"CLBJ","2017-08-05",100.6781,67.11278,83.89544,34,217,"2017",3760
"TOOL","2017-08-05",66.71354,42.22544,54.46949,4,217,"2017",272
"BART","2017-08-06",69.91052,51.80846,60.85949,11,218,"2017",1238
"HARV","2017-08-06",70.03004,51.7298,60.87992,11,218,"2017",1485
"SERC","2017-08-06",77.38502,59.62928,68.50715,19,218,"2017",2448
"UNDE","2017-08-06",70.54916,47.60528,59.07722,9,218,"2017",1078
"UKFS","2017-08-06",74.3909,62.708,68.54945,19,218,"2017",2954
"ORNL","2017-08-06",84.67304,58.48502,71.57903,22,218,"2017",3189
"CLBJ","2017-08-06",100.33916,73.71698,87.02807,37,218,"2017",3797
"TOOL","2017-08-06",67.16336,48.16454,57.66395,8,218,"2017",280
"BART","2017-08-07",76.67564,47.45282,62.06423,12,219,"2017",1250
"HARV","2017-08-07",68.09234,53.79836,60.94535,11,219,"2017",1496
"SERC","2017-08-07",75.03188,66.51014,70.77101,21,219,"2017",2469
"UNDE","2017-08-07",72.87764,45.81068,59.34416,9,219,"2017",1087
"UKFS","2017-08-07",80.01248,62.64806,71.33027,21,219,"2017",2975
"ORNL","2017-08-07",81.19436,68.89424,75.0443,25,219,"2017",3214
"CLBJ","2017-08-07",90.43592,69.026,79.73096,30,219,"2017",3827
"TOOL","2017-08-07",70.30022,49.05284,59.67653,10,219,"2017",290
"BART","2017-08-08",72.10184,57.41672,64.75928,15,220,"2017",1265
"HARV","2017-08-08",72.00716,58.478,65.24258,15,220,"2017",1511
"SERC","2017-08-08",76.56566,66.58124,71.57345,22,220,"2017",2491
"UNDE","2017-08-08",76.45514,52.72394,64.58954,15,220,"2017",1102
"UKFS","2017-08-08",82.72094,61.27862,71.99978,22,220,"2017",2997
"ORNL","2017-08-08",80.28284,66.65072,73.46678,23,220,"2017",3237
"CLBJ","2017-08-08",92.59772,68.63414,80.61593,31,220,"2017",3858
"TOOL","2017-08-08",69.38096,45.11588,57.24842,7,220,"2017",297
"BART","2017-08-09",78.80036,47.22998,63.01517,13,221,"2017",1278
"HARV","2017-08-09",77.69246,51.73394,64.7132,15,221,"2017",1526
"SERC","2017-08-09",80.69648,59.04572,69.8711,20,221,"2017",2511
"UNDE","2017-08-09",74.89814,55.10462,65.00138,15,221,"2017",1117
"UKFS","2017-08-09",82.5404,62.22308,72.38174,22,221,"2017",3019
"ORNL","2017-08-09",83.93684,65.89292,74.91488,25,221,"2017",3262
"CLBJ","2017-08-09",95.44784,64.06538,79.75661,30,221,"2017",3888
"TOOL","2017-08-09",66.58538,46.91498,56.75018,7,221,"2017",304
"BART","2017-08-10",81.08042,53.0213,67.05086,17,222,"2017",1295
"HARV","2017-08-10",79.34972,58.72658,69.03815,19,222,"2017",1545
"SERC","2017-08-10",82.02614,61.58642,71.80628,22,222,"2017",2533
"UNDE","2017-08-10",65.2397,58.1279,61.6838,12,222,"2017",1129
"UKFS","2017-08-10",86.09144,66.81848,76.45496,26,222,"2017",3045
"ORNL","2017-08-10",78.8558,68.01044,73.43312,23,222,"2017",3285
"CLBJ","2017-08-10",102.24788,66.9497,84.59879,35,222,"2017",3923
"TOOL","2017-08-10",65.18966,41.35568,53.27267,3,222,"2017",307
"BART","2017-08-11",77.59328,57.83558,67.71443,18,223,"2017",1313
"HARV","2017-08-11",75.5303,58.46126,66.99578,17,223,"2017",1562
"SERC","2017-08-11",79.6145,63.83948,71.72699,22,223,"2017",2555
"UNDE","2017-08-11",62.99366,60.06614,61.5299,12,223,"2017",1141
"UKFS","2017-08-11",83.34824,64.80518,74.07671,24,223,"2017",3069
"ORNL","2017-08-11",81.82634,69.88136,75.85385,26,223,"2017",3311
"CLBJ","2017-08-11",101.3855,71.45204,86.41877,36,223,"2017",3959
"TOOL","2017-08-11",63.78368,46.89572,55.3397,5,223,"2017",312
"BART","2017-08-12",78.6227,59.52362,69.07316,19,224,"2017",1332
"HARV","2017-08-12",72.73814,58.20692,65.47253,15,224,"2017",1577
"SERC","2017-08-12",79.99862,69.2816,74.64011,25,224,"2017",2580
"UNDE","2017-08-12",73.78664,45.4829,59.63477,10,224,"2017",1151
"UKFS","2017-08-12",79.8539,60.68894,70.27142,20,224,"2017",3089
"ORNL","2017-08-12",83.06528,68.29484,75.68006,26,224,"2017",3337
"CLBJ","2017-08-12",99.17078,71.23262,85.2017,35,224,"2017",3994
"TOOL","2017-08-12",63.92912,37.33304,50.63108,1,224,"2017",313
"BART","2017-08-13",77.0072,59.20556,68.10638,18,225,"2017",1350
"HARV","2017-08-13",75.76178,62.44592,69.10385,19,225,"2017",1596
"SERC","2017-08-13",81.18572,67.08164,74.13368,24,225,"2017",2604
"UNDE","2017-08-13",72.8231,50.7884,61.80575,12,225,"2017",1163
"UKFS","2017-08-13",82.86458,59.95652,71.41055,21,225,"2017",3110
"ORNL","2017-08-13",84.18488,69.41732,76.8011,27,225,"2017",3364
"CLBJ","2017-08-13",88.3193,73.09436,80.70683,31,225,"2017",4025
"TOOL","2017-08-13",46.58954,30.96662,38.77808,0,225,"2017",313
"BART","2017-08-14",79.41614,50.4923,64.95422,15,226,"2017",1365
"HARV","2017-08-14",74.83658,55.96232,65.39945,15,226,"2017",1611
"SERC","2017-08-14",77.3231,62.67956,70.00133,20,226,"2017",2624
"UNDE","2017-08-14",67.9784,55.42394,61.70117,12,226,"2017",1175
"UKFS","2017-08-14",85.65926,66.3233,75.99128,26,226,"2017",3136
"ORNL","2017-08-14",83.72588,71.29544,77.51066,28,226,"2017",3392
"CLBJ","2017-08-14",91.36688,70.14182,80.75435,31,226,"2017",4056
"TOOL","2017-08-14",33.59066,28.2641,30.92738,0,226,"2017",313
"BART","2017-08-15",79.13732,51.30752,65.22242,15,227,"2017",1380
"HARV","2017-08-15",71.80574,60.82826,66.317,16,227,"2017",1627
"SERC","2017-08-15",79.2311,70.04732,74.63921,25,227,"2017",2649
"UNDE","2017-08-15",71.25818,46.6979,58.97804,9,227,"2017",1184
"UKFS","2017-08-15",87.81818,67.86626,77.84222,28,227,"2017",3164
"ORNL","2017-08-15",85.60166,71.5793,78.59048,29,227,"2017",3421
"CLBJ","2017-08-15",94.9838,71.51378,83.24879,33,227,"2017",4089
"TOOL","2017-08-15",42.12752,30.15752,36.14252,0,227,"2017",313
"BART","2017-08-16",73.7942,57.05744,65.42582,15,228,"2017",1395
"HARV","2017-08-16",75.43184,60.98684,68.20934,18,228,"2017",1645
"SERC","2017-08-16",84.3107,68.97722,76.64396,27,228,"2017",2676
"UNDE","2017-08-16",73.82876,51.7136,62.77118,13,228,"2017",1197
"UKFS","2017-08-16",83.00408,68.86346,75.93377,26,228,"2017",3190
"ORNL","2017-08-16",85.15958,69.2762,77.21789,27,228,"2017",3448
"CLBJ","2017-08-16",91.6853,74.0543,82.8698,33,228,"2017",4122
"TOOL","2017-08-16",58.4456,35.24936,46.84748,0,228,"2017",313
"BART","2017-08-17",73.79402,45.80006,59.79704,10,229,"2017",1405
"HARV","2017-08-17",75.14402,49.757,62.45051,12,229,"2017",1657
"SERC","2017-08-17",83.41826,71.40398,77.41112,27,229,"2017",2703
"UNDE","2017-08-17",71.00366,59.27648,65.14007,15,229,"2017",1212
"UKFS","2017-08-17",85.57664,64.3433,74.95997,25,229,"2017",3215
"ORNL","2017-08-17",86.44946,71.95838,79.20392,29,229,"2017",3477
"CLBJ","2017-08-17",96.77228,71.31866,84.04547,34,229,"2017",4156
"TOOL","2017-08-17",58.50536,38.48126,48.49331,0,229,"2017",313
"BART","2017-08-18",67.81982,53.8403,60.83006,11,230,"2017",1416
"HARV","2017-08-18",74.6609,59.39186,67.02638,17,230,"2017",1674
"SERC","2017-08-18",86.89946,72.75164,79.82555,30,230,"2017",2733
"UNDE","2017-08-18",65.84126,56.39306,61.11716,11,230,"2017",1223
"UKFS","2017-08-18",91.36076,64.09544,77.7281,28,230,"2017",3243
"ORNL","2017-08-18",85.4555,72.374,78.91475,29,230,"2017",3506
"CLBJ","2017-08-18",88.50092,67.2296,77.86526,28,230,"2017",4184
"TOOL","2017-08-18",53.50892,36.8726,45.19076,0,230,"2017",313
"BART","2017-08-19",83.69852,58.21214,70.95533,21,231,"2017",1437
"HARV","2017-08-19",80.28716,66.98534,73.63625,24,231,"2017",1698
"SERC","2017-08-19",85.78328,72.29642,79.03985,29,231,"2017",2762
"UNDE","2017-08-19",75.54632,55.19174,65.36903,15,231,"2017",1238
"UKFS","2017-08-19",89.77604,66.62876,78.2024,28,231,"2017",3271
"ORNL","2017-08-19",86.14382,64.28444,75.21413,25,231,"2017",3531
"CLBJ","2017-08-19",99.45986,68.95382,84.20684,34,231,"2017",4218
"TOOL","2017-08-19",52.52882,33.87938,43.2041,0,231,"2017",313
"BART","2017-08-20",76.36262,58.57844,67.47053,17,232,"2017",1454
"HARV","2017-08-20",78.3311,61.52954,69.93032,20,232,"2017",1718
"SERC","2017-08-20",82.175,63.76478,72.96989,23,232,"2017",2785
"UNDE","2017-08-20",79.33262,57.6059,68.46926,18,232,"2017",1256
"UKFS","2017-08-20",90.69134,66.50294,78.59714,29,232,"2017",3300
"ORNL","2017-08-20",88.484,67.81982,78.15191,28,232,"2017",3559
"CLBJ","2017-08-20",100.63598,73.27922,86.9576,37,232,"2017",4255
"TOOL","2017-08-20",42.30698,33.71684,38.01191,0,232,"2017",313
"BART","2017-08-21",82.87934,55.16294,69.02114,19,233,"2017",1473
"HARV","2017-08-21",79.68884,58.82504,69.25694,19,233,"2017",1737
"SERC","2017-08-21",84.33032,65.8922,75.11126,25,233,"2017",2810
"UNDE","2017-08-21",75.43202,54.94892,65.19047,15,233,"2017",1271
"UKFS","2017-08-21",87.0962,72.13046,79.61333,30,233,"2017",3330
"ORNL","2017-08-21",87.72566,68.95112,78.33839,28,233,"2017",3587
"CLBJ","2017-08-21",96.05588,70.8008,83.42834,33,233,"2017",4288
"TOOL","2017-08-21",48.98048,31.36442,40.17245,0,233,"2017",313
"BART","2017-08-22",83.78132,57.47972,70.63052,21,234,"2017",1494
"HARV","2017-08-22",84.2054,64.43078,74.31809,24,234,"2017",1761
"SERC","2017-08-22",89.00294,70.42712,79.71503,30,234,"2017",2840
"UNDE","2017-08-22",71.7683,53.7035,62.7359,13,234,"2017",1284
"UKFS","2017-08-22",85.74602,64.43168,75.08885,25,234,"2017",3355
"ORNL","2017-08-22",89.08466,70.08584,79.58525,30,234,"2017",3617
"CLBJ","2017-08-22",100.076,69.99098,85.03349,35,234,"2017",4323
"TOOL","2017-08-22",59.86274,36.73058,48.29666,0,234,"2017",313
"BART","2017-08-23",80.83202,61.73312,71.28257,21,235,"2017",1515
"HARV","2017-08-23",79.05398,61.70234,70.37816,20,235,"2017",1781
"SERC","2017-08-23",84.41348,72.94136,78.67742,29,235,"2017",2869
"UNDE","2017-08-23",60.53756,52.03868,56.28812,6,235,"2017",1290
"UKFS","2017-08-23",78.3725,54.46562,66.41906,16,235,"2017",3371
"ORNL","2017-08-23",84.57404,71.19716,77.8856,28,235,"2017",3645
"CLBJ","2017-08-23",89.06252,71.17448,80.1185,30,235,"2017",4353
"TOOL","2017-08-23",59.9396,35.77658,47.85809,0,235,"2017",313
"BART","2017-08-24",73.02686,47.77106,60.39896,10,236,"2017",1525
"HARV","2017-08-24",76.45946,52.4993,64.47938,14,236,"2017",1795
"SERC","2017-08-24",78.24164,63.18914,70.71539,21,236,"2017",2890
"UNDE","2017-08-24",64.07528,40.33778,52.20653,2,236,"2017",1292
"UKFS","2017-08-24",78.04058,57.61382,67.8272,18,236,"2017",3389
"ORNL","2017-08-24",81.47768,62.63726,72.05747,22,236,"2017",3667
"CLBJ","2017-08-24",83.09138,69.79514,76.44326,26,236,"2017",4379
"TOOL","2017-08-24",44.8295,35.29616,40.06283,0,236,"2017",313
"BART","2017-08-25",67.14914,46.9886,57.06887,7,237,"2017",1532
"HARV","2017-08-25",70.25864,54.63302,62.44583,12,237,"2017",1807
"SERC","2017-08-25",76.6526,61.40714,69.02987,19,237,"2017",2909
"UNDE","2017-08-25",67.6967,42.79622,55.24646,5,237,"2017",1297
"UKFS","2017-08-25",83.26454,61.68074,72.47264,22,237,"2017",3411
"ORNL","2017-08-25",79.34288,64.1156,71.72924,22,237,"2017",3689
"CLBJ","2017-08-25",88.84148,70.89674,79.86911,30,237,"2017",4409
"TOOL","2017-08-25",40.58672,28.98464,34.78568,0,237,"2017",313
"BART","2017-08-26",70.97918,44.61242,57.7958,8,238,"2017",1540
"HARV","2017-08-26",68.98982,49.39736,59.19359,9,238,"2017",1816
"SERC","2017-08-26",76.2476,60.48212,68.36486,18,238,"2017",2927
"UNDE","2017-08-26",65.14574,48.8372,56.99147,7,238,"2017",1304
"UKFS","2017-08-26",85.055,61.82492,73.43996,23,238,"2017",3434
"ORNL","2017-08-26",83.63876,63.7961,73.71743,24,238,"2017",3713
"CLBJ","2017-08-26",85.7579,67.1783,76.4681,26,238,"2017",4435
