"siteID","date","dayMax","dayMin","dayMean","GDD","AGDD","dayOfYear","year","monthDay"
"UNDE","2017-08-07",72.87764,45.81068,59.34416,9,1087,219,"2017","2017-08-07"
"UKFS","2017-08-07",80.01248,62.64806,71.33027,21,2975,219,"2017","2017-08-07"
"ORNL","2017-08-07",81.19436,68.89424,75.0443,25,3214,219,"2017","2017-08-07"
"CLBJ","2017-08-07",90.43592,69.026,79.73096,30,3827,219,"2017","2017-08-07"
"TOOL","2017-08-07",70.30022,49.05284,59.67653,10,290,219,"2017","2017-08-07"
"BART","2017-08-08",72.10184,57.41672,64.75928,15,1265,220,"2017","2017-08-08"
"HARV","2017-08-08",72.00716,58.478,65.24258,15,1511,220,"2017","2017-08-08"
"SERC","2017-08-08",76.56566,66.58124,71.57345,22,2491,220,"2017","2017-08-08"
"UNDE","2017-08-08",76.45514,52.72394,64.58954,15,1102,220,"2017","2017-08-08"
"UKFS","2017-08-08",82.72094,61.27862,71.99978,22,2997,220,"2017","2017-08-08"
"ORNL","2017-08-08",80.28284,66.65072,73.46678,23,3237,220,"2017","2017-08-08"
"CLBJ","2017-08-08",92.59772,68.63414,80.61593,31,3858,220,"2017","2017-08-08"
"TOOL","2017-08-08",69.38096,45.11588,57.24842,7,297,220,"2017","2017-08-08"
"BART","2017-08-09",78.80036,47.22998,63.01517,13,1278,221,"2017","2017-08-09"
"HARV","2017-08-09",77.69246,51.73394,64.7132,15,1526,221,"2017","2017-08-09"
"SERC","2017-08-09",80.69648,59.04572,69.8711,20,2511,221,"2017","2017-08-09"
"UNDE","2017-08-09",74.89814,55.10462,65.00138,15,1117,221,"2017","2017-08-09"
"UKFS","2017-08-09",82.5404,62.22308,72.38174,22,3019,221,"2017","2017-08-09"
"ORNL","2017-08-09",83.93684,65.89292,74.91488,25,3262,221,"2017","2017-08-09"
"CLBJ","2017-08-09",95.44784,64.06538,79.75661,30,3888,221,"2017","2017-08-09"
"TOOL","2017-08-09",66.58538,46.91498,56.75018,7,304,221,"2017","2017-08-09"
"BART","2017-08-10",81.08042,53.0213,67.05086,17,1295,222,"2017","2017-08-10"
"HARV","2017-08-10",79.34972,58.72658,69.03815,19,1545,222,"2017","2017-08-10"
"SERC","2017-08-10",82.02614,61.58642,71.80628,22,2533,222,"2017","2017-08-10"
"UNDE","2017-08-10",65.2397,58.1279,61.6838,12,1129,222,"2017","2017-08-10"
"UKFS","2017-08-10",86.09144,66.81848,76.45496,26,3045,222,"2017","2017-08-10"
"ORNL","2017-08-10",78.8558,68.01044,73.43312,23,3285,222,"2017","2017-08-10"
"CLBJ","2017-08-10",102.24788,66.9497,84.59879,35,3923,222,"2017","2017-08-10"
"TOOL","2017-08-10",65.18966,41.35568,53.27267,3,307,222,"2017","2017-08-10"
"BART","2017-08-11",77.59328,57.83558,67.71443,18,1313,223,"2017","2017-08-11"
"HARV","2017-08-11",75.5303,58.46126,66.99578,17,1562,223,"2017","2017-08-11"
"SERC","2017-08-11",79.6145,63.83948,71.72699,22,2555,223,"2017","2017-08-11"
"UNDE","2017-08-11",62.99366,60.06614,61.5299,12,1141,223,"2017","2017-08-11"
"UKFS","2017-08-11",83.34824,64.80518,74.07671,24,3069,223,"2017","2017-08-11"
"ORNL","2017-08-11",81.82634,69.88136,75.85385,26,3311,223,"2017","2017-08-11"
"CLBJ","2017-08-11",101.3855,71.45204,86.41877,36,3959,223,"2017","2017-08-11"
"TOOL","2017-08-11",63.78368,46.89572,55.3397,5,312,223,"2017","2017-08-11"
"BART","2017-08-12",78.6227,59.52362,69.07316,19,1332,224,"2017","2017-08-12"
"HARV","2017-08-12",72.73814,58.20692,65.47253,15,1577,224,"2017","2017-08-12"
"SERC","2017-08-12",79.99862,69.2816,74.64011,25,2580,224,"2017","2017-08-12"
"UNDE","2017-08-12",73.78664,45.4829,59.63477,10,1151,224,"2017","2017-08-12"
"UKFS","2017-08-12",79.8539,60.68894,70.27142,20,3089,224,"2017","2017-08-12"
"ORNL","2017-08-12",83.06528,68.29484,75.68006,26,3337,224,"2017","2017-08-12"
"CLBJ","2017-08-12",99.17078,71.23262,85.2017,35,3994,224,"2017","2017-08-12"
"TOOL","2017-08-12",63.92912,37.33304,50.63108,1,313,224,"2017","2017-08-12"
"BART","2017-08-13",77.0072,59.20556,68.10638,18,1350,225,"2017","2017-08-13"
"HARV","2017-08-13",75.76178,62.44592,69.10385,19,1596,225,"2017","2017-08-13"
"SERC","2017-08-13",81.18572,67.08164,74.13368,24,2604,225,"2017","2017-08-13"
"UNDE","2017-08-13",72.8231,50.7884,61.80575,12,1163,225,"2017","2017-08-13"
"UKFS","2017-08-13",82.86458,59.95652,71.41055,21,3110,225,"2017","2017-08-13"
"ORNL","2017-08-13",84.18488,69.41732,76.8011,27,3364,225,"2017","2017-08-13"
"CLBJ","2017-08-13",88.3193,73.09436,80.70683,31,4025,225,"2017","2017-08-13"
"TOOL","2017-08-13",46.58954,30.96662,38.77808,0,313,225,"2017","2017-08-13"
"BART","2017-08-14",79.41614,50.4923,64.95422,15,1365,226,"2017","2017-08-14"
"HARV","2017-08-14",74.83658,55.96232,65.39945,15,1611,226,"2017","2017-08-14"
"SERC","2017-08-14",77.3231,62.67956,70.00133,20,2624,226,"2017","2017-08-14"
"UNDE","2017-08-14",67.9784,55.42394,61.70117,12,1175,226,"2017","2017-08-14"
"UKFS","2017-08-14",85.65926,66.3233,75.99128,26,3136,226,"2017","2017-08-14"
"ORNL","2017-08-14",83.72588,71.29544,77.51066,28,3392,226,"2017","2017-08-14"
"CLBJ","2017-08-14",91.36688,70.14182,80.75435,31,4056,226,"2017","2017-08-14"
"TOOL","2017-08-14",33.59066,28.2641,30.92738,0,313,226,"2017","2017-08-14"
"BART","2017-08-15",79.13732,51.30752,65.22242,15,1380,227,"2017","2017-08-15"
"HARV","2017-08-15",71.80574,60.82826,66.317,16,1627,227,"2017","2017-08-15"
"SERC","2017-08-15",79.2311,70.04732,74.63921,25,2649,227,"2017","2017-08-15"
"UNDE","2017-08-15",71.25818,46.6979,58.97804,9,1184,227,"2017","2017-08-15"
"UKFS","2017-08-15",87.81818,67.86626,77.84222,28,3164,227,"2017","2017-08-15"
"ORNL","2017-08-15",85.60166,71.5793,78.59048,29,3421,227,"2017","2017-08-15"
"CLBJ","2017-08-15",94.9838,71.51378,83.24879,33,4089,227,"2017","2017-08-15"
"TOOL","2017-08-15",42.12752,30.15752,36.14252,0,313,227,"2017","2017-08-15"
"BART","2017-08-16",73.7942,57.05744,65.42582,15,1395,228,"2017","2017-08-16"
"HARV","2017-08-16",75.43184,60.98684,68.20934,18,1645,228,"2017","2017-08-16"
"SERC","2017-08-16",84.3107,68.97722,76.64396,27,2676,228,"2017","2017-08-16"
"UNDE","2017-08-16",73.82876,51.7136,62.77118,13,1197,228,"2017","2017-08-16"
"UKFS","2017-08-16",83.00408,68.86346,75.93377,26,3190,228,"2017","2017-08-16"
"ORNL","2017-08-16",85.15958,69.2762,77.21789,27,3448,228,"2017","2017-08-16"
"CLBJ","2017-08-16",91.6853,74.0543,82.8698,33,4122,228,"2017","2017-08-16"
"TOOL","2017-08-16",58.4456,35.24936,46.84748,0,313,228,"2017","2017-08-16"
"BART","2017-08-17",73.79402,45.80006,59.79704,10,1405,229,"2017","2017-08-17"
"HARV","2017-08-17",75.14402,49.757,62.45051,12,1657,229,"2017","2017-08-17"
"SERC","2017-08-17",83.41826,71.40398,77.41112,27,2703,229,"2017","2017-08-17"
"UNDE","2017-08-17",71.00366,59.27648,65.14007,15,1212,229,"2017","2017-08-17"
"UKFS","2017-08-17",85.57664,64.3433,74.95997,25,3215,229,"2017","2017-08-17"
"ORNL","2017-08-17",86.44946,71.95838,79.20392,29,3477,229,"2017","2017-08-17"
"CLBJ","2017-08-17",96.77228,71.31866,84.04547,34,4156,229,"2017","2017-08-17"
"TOOL","2017-08-17",58.50536,38.48126,48.49331,0,313,229,"2017","2017-08-17"
"BART","2017-08-18",67.81982,53.8403,60.83006,11,1416,230,"2017","2017-08-18"
"HARV","2017-08-18",74.6609,59.39186,67.02638,17,1674,230,"2017","2017-08-18"
"SERC","2017-08-18",86.89946,72.75164,79.82555,30,2733,230,"2017","2017-08-18"
"UNDE","2017-08-18",65.84126,56.39306,61.11716,11,1223,230,"2017","2017-08-18"
"UKFS","2017-08-18",91.36076,64.09544,77.7281,28,3243,230,"2017","2017-08-18"
"ORNL","2017-08-18",85.4555,72.374,78.91475,29,3506,230,"2017","2017-08-18"
"CLBJ","2017-08-18",88.50092,67.2296,77.86526,28,4184,230,"2017","2017-08-18"
"TOOL","2017-08-18",53.50892,36.8726,45.19076,0,313,230,"2017","2017-08-18"
"BART","2017-08-19",83.69852,58.21214,70.95533,21,1437,231,"2017","2017-08-19"
"HARV","2017-08-19",80.28716,66.98534,73.63625,24,1698,231,"2017","2017-08-19"
"SERC","2017-08-19",85.78328,72.29642,79.03985,29,2762,231,"2017","2017-08-19"
"UNDE","2017-08-19",75.54632,55.19174,65.36903,15,1238,231,"2017","2017-08-19"
"UKFS","2017-08-19",89.77604,66.62876,78.2024,28,3271,231,"2017","2017-08-19"
"ORNL","2017-08-19",86.14382,64.28444,75.21413,25,3531,231,"2017","2017-08-19"
"CLBJ","2017-08-19",99.45986,68.95382,84.20684,34,4218,231,"2017","2017-08-19"
"TOOL","2017-08-19",52.52882,33.87938,43.2041,0,313,231,"2017","2017-08-19"
"BART","2017-08-20",76.36262,58.57844,67.47053,17,1454,232,"2017","2017-08-20"
"HARV","2017-08-20",78.3311,61.52954,69.93032,20,1718,232,"2017","2017-08-20"
"SERC","2017-08-20",82.175,63.76478,72.96989,23,2785,232,"2017","2017-08-20"
"UNDE","2017-08-20",79.33262,57.6059,68.46926,18,1256,232,"2017","2017-08-20"
"UKFS","2017-08-20",90.69134,66.50294,78.59714,29,3300,232,"2017","2017-08-20"
"ORNL","2017-08-20",88.484,67.81982,78.15191,28,3559,232,"2017","2017-08-20"
"CLBJ","2017-08-20",100.63598,73.27922,86.9576,37,4255,232,"2017","2017-08-20"
"TOOL","2017-08-20",42.30698,33.71684,38.01191,0,313,232,"2017","2017-08-20"
"BART","2017-08-21",82.87934,55.16294,69.02114,19,1473,233,"2017","2017-08-21"
"HARV","2017-08-21",79.68884,58.82504,69.25694,19,1737,233,"2017","2017-08-21"
"SERC","2017-08-21",84.33032,65.8922,75.11126,25,2810,233,"2017","2017-08-21"
"UNDE","2017-08-21",75.43202,54.94892,65.19047,15,1271,233,"2017","2017-08-21"
"UKFS","2017-08-21",87.0962,72.13046,79.61333,30,3330,233,"2017","2017-08-21"
"ORNL","2017-08-21",87.72566,68.95112,78.33839,28,3587,233,"2017","2017-08-21"
"CLBJ","2017-08-21",96.05588,70.8008,83.42834,33,4288,233,"2017","2017-08-21"
"TOOL","2017-08-21",48.98048,31.36442,40.17245,0,313,233,"2017","2017-08-21"
"BART","2017-08-22",83.78132,57.47972,70.63052,21,1494,234,"2017","2017-08-22"
"HARV","2017-08-22",84.2054,64.43078,74.31809,24,1761,234,"2017","2017-08-22"
"SERC","2017-08-22",89.00294,70.42712,79.71503,30,2840,234,"2017","2017-08-22"
"UNDE","2017-08-22",71.7683,53.7035,62.7359,13,1284,234,"2017","2017-08-22"
"UKFS","2017-08-22",85.74602,64.43168,75.08885,25,3355,234,"2017","2017-08-22"
"ORNL","2017-08-22",89.08466,70.08584,79.58525,30,3617,234,"2017","2017-08-22"
"CLBJ","2017-08-22",100.076,69.99098,85.03349,35,4323,234,"2017","2017-08-22"
"TOOL","2017-08-22",59.86274,36.73058,48.29666,0,313,234,"2017","2017-08-22"
"BART","2017-08-23",80.83202,61.73312,71.28257,21,1515,235,"2017","2017-08-23"
"HARV","2017-08-23",79.05398,61.70234,70.37816,20,1781,235,"2017","2017-08-23"
"SERC","2017-08-23",84.41348,72.94136,78.67742,29,2869,235,"2017","2017-08-23"
"UNDE","2017-08-23",60.53756,52.03868,56.28812,6,1290,235,"2017","2017-08-23"
"UKFS","2017-08-23",78.3725,54.46562,66.41906,16,3371,235,"2017","2017-08-23"
"ORNL","2017-08-23",84.57404,71.19716,77.8856,28,3645,235,"2017","2017-08-23"
"CLBJ","2017-08-23",89.06252,71.17448,80.1185,30,4353,235,"2017","2017-08-23"
"TOOL","2017-08-23",59.9396,35.77658,47.85809,0,313,235,"2017","2017-08-23"
"BART","2017-08-24",73.02686,47.77106,60.39896,10,1525,236,"2017","2017-08-24"
"HARV","2017-08-24",76.45946,52.4993,64.47938,14,1795,236,"2017","2017-08-24"
"SERC","2017-08-24",78.24164,63.18914,70.71539,21,2890,236,"2017","2017-08-24"
"UNDE","2017-08-24",64.07528,40.33778,52.20653,2,1292,236,"2017","2017-08-24"
"UKFS","2017-08-24",78.04058,57.61382,67.8272,18,3389,236,"2017","2017-08-24"
"ORNL","2017-08-24",81.47768,62.63726,72.05747,22,3667,236,"2017","2017-08-24"
"CLBJ","2017-08-24",83.09138,69.79514,76.44326,26,4379,236,"2017","2017-08-24"
"TOOL","2017-08-24",44.8295,35.29616,40.06283,0,313,236,"2017","2017-08-24"
"BART","2017-08-25",67.14914,46.9886,57.06887,7,1532,237,"2017","2017-08-25"
"HARV","2017-08-25",70.25864,54.63302,62.44583,12,1807,237,"2017","2017-08-25"
"SERC","2017-08-25",76.6526,61.40714,69.02987,19,2909,237,"2017","2017-08-25"
"UNDE","2017-08-25",67.6967,42.79622,55.24646,5,1297,237,"2017","2017-08-25"
"UKFS","2017-08-25",83.26454,61.68074,72.47264,22,3411,237,"2017","2017-08-25"
"ORNL","2017-08-25",79.34288,64.1156,71.72924,22,3689,237,"2017","2017-08-25"
"CLBJ","2017-08-25",88.84148,70.89674,79.86911,30,4409,237,"2017","2017-08-25"
"TOOL","2017-08-25",40.58672,28.98464,34.78568,0,313,237,"2017","2017-08-25"
"BART","2017-08-26",70.97918,44.61242,57.7958,8,1540,238,"2017","2017-08-26"
"HARV","2017-08-26",68.98982,49.39736,59.19359,9,1816,238,"2017","2017-08-26"
"SERC","2017-08-26",76.2476,60.48212,68.36486,18,2927,238,"2017","2017-08-26"
"UNDE","2017-08-26",65.14574,48.8372,56.99147,7,1304,238,"2017","2017-08-26"
"UKFS","2017-08-26",85.055,61.82492,73.43996,23,3434,238,"2017","2017-08-26"
"ORNL","2017-08-26",83.63876,63.7961,73.71743,24,3713,238,"2017","2017-08-26"
"CLBJ","2017-08-26",85.7579,67.1783,76.4681,26,4435,238,"2017","2017-08-26"
"TOOL","2017-08-26",35.0933,28.09796,31.59563,0,313,238,"2017","2017-08-26"
"BART","2017-08-27",70.99124,44.2193,57.60527,8,1548,239,"2017","2017-08-27"
"HARV","2017-08-27",70.82474,48.5042,59.66447,10,1826,239,"2017","2017-08-27"
"SERC","2017-08-27",74.27858,58.11116,66.19487,16,2943,239,"2017","2017-08-27"
"UNDE","2017-08-27",63.93326,54.06566,58.99946,9,1313,239,"2017","2017-08-27"
"UKFS","2017-08-27",80.41982,66.11612,73.26797,23,3457,239,"2017","2017-08-27"
"ORNL","2017-08-27",84.75962,63.1922,73.97591,24,3737,239,"2017","2017-08-27"
"CLBJ","2017-08-27",92.12702,69.74168,80.93435,31,4466,239,"2017","2017-08-27"
"TOOL","2017-08-27",37.12856,28.53248,32.83052,0,313,239,"2017","2017-08-27"
"BART","2017-08-28",74.06906,41.97092,58.01999,8,1556,240,"2017","2017-08-28"
"HARV","2017-08-28",72.92498,48.8831,60.90404,11,1837,240,"2017","2017-08-28"
"SERC","2017-08-28",73.95638,58.3349,66.14564,16,2959,240,"2017","2017-08-28"
"UNDE","2017-08-28",70.5893,57.03944,63.81437,14,1327,240,"2017","2017-08-28"
"UKFS","2017-08-28",82.10462,64.004,73.05431,23,3480,240,"2017","2017-08-28"
"ORNL","2017-08-28",78.88892,67.34048,73.1147,23,3760,240,"2017","2017-08-28"
"CLBJ","2017-08-28",90.57416,66.67664,78.6254,29,4495,240,"2017","2017-08-28"
"TOOL","2017-08-28",33.55232,27.74318,30.64775,0,313,240,"2017","2017-08-28"
"BART","2017-08-29",64.74794,42.16532,53.45663,3,1559,241,"2017","2017-08-29"
"HARV","2017-08-29",62.40326,49.17128,55.78727,6,1843,241,"2017","2017-08-29"
"SERC","2017-08-29",70.19726,62.29184,66.24455,16,2975,241,"2017","2017-08-29"
"UNDE","2017-08-29",72.6827,51.83564,62.25917,12,1339,241,"2017","2017-08-29"
"UKFS","2017-08-29",76.79822,59.58572,68.19197,18,3498,241,"2017","2017-08-29"
"ORNL","2017-08-29",81.51044,61.81412,71.66228,22,3782,241,"2017","2017-08-29"
"CLBJ","2017-08-29",90.60746,61.45646,76.03196,26,4521,241,"2017","2017-08-29"
"TOOL","2017-08-29",32.0333,23.84402,27.93866,0,313,241,"2017","2017-08-29"
"BART","2017-08-30",72.09104,47.4638,59.77742,10,1569,242,"2017","2017-08-30"
"HARV","2017-08-30",69.80108,52.1375,60.96929,11,1854,242,"2017","2017-08-30"
"SERC","2017-08-30",73.3001,57.45776,65.37893,15,2990,242,"2017","2017-08-30"
"UNDE","2017-08-30",69.86768,56.62346,63.24557,13,1352,242,"2017","2017-08-30"
"UKFS","2017-08-30",81.57758,60.48302,71.0303,21,3519,242,"2017","2017-08-30"
"ORNL","2017-08-30",82.96124,63.58928,73.27526,23,3805,242,"2017","2017-08-30"
"CLBJ","2017-08-30",89.52548,62.87594,76.20071,26,4547,242,"2017","2017-08-30"
"TOOL","2017-08-30",27.9923,20.8319,24.4121,0,313,242,"2017","2017-08-30"
"BART","2017-08-31",67.62128,45.99842,56.80985,7,1576,243,"2017","2017-08-31"
"HARV","2017-08-31",68.56304,51.20816,59.8856,10,1864,243,"2017","2017-08-31"
"SERC","2017-08-31",81.68594,63.16754,72.42674,22,3012,243,"2017","2017-08-31"
"UNDE","2017-08-31",64.06952,42.90476,53.48714,3,1355,243,"2017","2017-08-31"
"UKFS","2017-08-31",80.7584,62.08412,71.42126,21,3540,243,"2017","2017-08-31"
"ORNL","2017-08-31",72.36968,66.43922,69.40445,19,3824,243,"2017","2017-08-31"
"CLBJ","2017-08-31",91.2002,62.42648,76.81334,27,4574,243,"2017","2017-08-31"
"TOOL","2017-08-31",30.01478,24.116,27.06539,0,313,243,"2017","2017-08-31"
"BART","2017-09-01",59.1179,47.57,53.34395,3,1579,244,"2017","2017-09-01"
"HARV","2017-09-01",63.95558,42.01376,52.98467,3,1867,244,"2017","2017-09-01"
"SERC","2017-09-01",75.76124,58.54694,67.15409,17,3029,244,"2017","2017-09-01"
"UNDE","2017-09-01",65.17778,42.23588,53.70683,4,1359,244,"2017","2017-09-01"
"UKFS","2017-09-01",77.68904,61.3868,69.53792,20,3560,244,"2017","2017-09-01"
"ORNL","2017-09-01",74.62454,66.10478,70.36466,20,3844,244,"2017","2017-09-01"
"CLBJ","2017-09-01",93.34166,57.47324,75.40745,25,4599,244,"2017","2017-09-01"
"TOOL","2017-09-01",45.11786,17.98574,31.5518,0,313,244,"2017","2017-09-01"
"BART","2017-09-02",71.16584,39.18362,55.17473,5,1584,245,"2017","2017-09-02"
"HARV","2017-09-02",65.88626,40.67006,53.27816,3,1870,245,"2017","2017-09-02"
"SERC","2017-09-02",63.3551,55.21856,59.28683,9,3038,245,"2017","2017-09-02"
"UNDE","2017-09-02",61.57364,50.4707,56.02217,6,1365,245,"2017","2017-09-02"
"UKFS","2017-09-02",83.2424,59.70938,71.47589,21,3581,245,"2017","2017-09-02"
"ORNL","2017-09-02",67.23158,56.0786,61.65509,12,3856,245,"2017","2017-09-02"
"CLBJ","2017-09-02",93.19046,62.22938,77.70992,28,4627,245,"2017","2017-09-02"
"TOOL","2017-09-02",45.0329,34.0574,39.54515,0,313,245,"2017","2017-09-02"
"BART","2017-09-03",62.2346,46.36544,54.30002,4,1588,246,"2017","2017-09-03"
"HARV","2017-09-03",58.65746,48.5825,53.61998,4,1874,246,"2017","2017-09-03"
"SERC","2017-09-03",75.48512,60.93878,68.21195,18,3056,246,"2017","2017-09-03"
"UNDE","2017-09-03",75.68438,48.58844,62.13641,12,1377,246,"2017","2017-09-03"
"UKFS","2017-09-03",83.85458,65.04242,74.4485,24,3605,246,"2017","2017-09-03"
"ORNL","2017-09-03",76.2215,54.88106,65.55128,16,3872,246,"2017","2017-09-03"
"CLBJ","2017-09-03",99.48416,67.07084,83.2775,33,4660,246,"2017","2017-09-03"
"TOOL","2017-09-03",41.85266,26.0393,33.94598,0,313,246,"2017","2017-09-03"
"BART","2017-09-04",74.91524,50.74322,62.82923,13,1601,247,"2017","2017-09-04"
"HARV","2017-09-04",72.62006,50.50724,61.56365,12,1886,247,"2017","2017-09-04"
"SERC","2017-09-04",79.07036,56.78132,67.92584,18,3074,247,"2017","2017-09-04"
"UNDE","2017-09-04",73.04684,53.57318,63.31001,13,1390,247,"2017","2017-09-04"
"UKFS","2017-09-04",85.44614,69.60488,77.52551,28,3633,247,"2017","2017-09-04"
"ORNL","2017-09-04",81.51908,57.74324,69.63116,20,3892,247,"2017","2017-09-04"
"CLBJ","2017-09-04",101.06654,64.27706,82.6718,33,4693,247,"2017","2017-09-04"
"TOOL","2017-09-04",44.95604,32.64746,38.80175,0,313,247,"2017","2017-09-04"
"BART","2017-09-05",75.02558,58.13456,66.58007,17,1618,248,"2017","2017-09-05"
"HARV","2017-09-05",79.09106,61.0997,70.09538,20,1906,248,"2017","2017-09-05"
"SERC","2017-09-05",83.68826,66.09164,74.88995,25,3099,248,"2017","2017-09-05"
"UNDE","2017-09-05",55.44158,45.47588,50.45873,0,1390,248,"2017","2017-09-05"
"UKFS","2017-09-05",78.18476,56.49674,67.34075,17,3650,248,"2017","2017-09-05"
"ORNL","2017-09-05",76.67366,63.75686,70.21526,20,3912,248,"2017","2017-09-05"
"CLBJ","2017-09-05",90.20822,63.44276,76.82549,27,4720,248,"2017","2017-09-05"
"TOOL","2017-09-05",54.7772,35.11004,44.94362,0,313,248,"2017","2017-09-05"
"BART","2017-09-06",68.93564,57.6563,63.29597,13,1631,249,"2017","2017-09-06"
"HARV","2017-09-06",70.74446,53.78396,62.26421,12,1918,249,"2017","2017-09-06"
"SERC","2017-09-06",73.12442,60.22112,66.67277,17,3116,249,"2017","2017-09-06"
"UNDE","2017-09-06",57.46964,44.91176,51.1907,1,1391,249,"2017","2017-09-06"
"UKFS","2017-09-06",76.41896,49.0253,62.72213,13,3663,249,"2017","2017-09-06"
"ORNL","2017-09-06",70.60316,56.76944,63.6863,14,3926,249,"2017","2017-09-06"
"CLBJ","2017-09-06",89.31002,52.1303,70.72016,21,4741,249,"2017","2017-09-06"
"TOOL","2017-09-06",51.48068,30.9974,41.23904,0,313,249,"2017","2017-09-06"
"BART","2017-09-07",68.36882,55.35446,61.86164,12,1643,250,"2017","2017-09-07"
"HARV","2017-09-07",66.87032,52.78604,59.82818,10,1928,250,"2017","2017-09-07"
"SERC","2017-09-07",70.7954,56.97446,63.88493,14,3130,250,"2017","2017-09-07"
"UNDE","2017-09-07",53.64698,44.5883,49.11764,0,1391,250,"2017","2017-09-07"
"UKFS","2017-09-07",78.69596,49.4564,64.07618,14,3677,250,"2017","2017-09-07"
"ORNL","2017-09-07",71.77424,48.31394,60.04409,10,3936,250,"2017","2017-09-07"
"CLBJ","2017-09-07",92.4395,46.81994,69.62972,20,4761,250,"2017","2017-09-07"
"TOOL","2017-09-07",51.69182,38.44886,45.07034,0,313,250,"2017","2017-09-07"
"BART","2017-09-08",67.19936,45.05468,56.12702,6,1649,251,"2017","2017-09-08"
"HARV","2017-09-08",63.42674,47.97752,55.70213,6,1934,251,"2017","2017-09-08"
"SERC","2017-09-08",73.05494,50.90738,61.98116,12,3142,251,"2017","2017-09-08"
"UNDE","2017-09-08",61.26188,34.60298,47.93243,0,1391,251,"2017","2017-09-08"
"UKFS","2017-09-08",85.48214,56.22638,70.85426,21,3698,251,"2017","2017-09-08"
"ORNL","2017-09-08",73.70942,50.3474,62.02841,12,3948,251,"2017","2017-09-08"
"CLBJ","2017-09-08",90.44654,49.29134,69.86894,20,4781,251,"2017","2017-09-08"
"TOOL","2017-09-08",49.77536,35.97548,42.87542,0,313,251,"2017","2017-09-08"
"BART","2017-09-09",67.54856,46.70348,57.12602,7,1656,252,"2017","2017-09-09"
"HARV","2017-09-09",64.21766,47.22314,55.7204,6,1940,252,"2017","2017-09-09"
"SERC","2017-09-09",69.12068,49.99802,59.55935,10,3152,252,"2017","2017-09-09"
"UNDE","2017-09-09",64.83938,40.01396,52.42667,2,1393,252,"2017","2017-09-09"
"UKFS","2017-09-09",84.89246,59.18432,72.03839,22,3720,252,"2017","2017-09-09"
"ORNL","2017-09-09",77.495,56.43878,66.96689,17,3965,252,"2017","2017-09-09"
"CLBJ","2017-09-09",91.13846,50.84762,70.99304,21,4802,252,"2017","2017-09-09"
"TOOL","2017-09-09",40.35434,25.35494,32.85464,0,313,252,"2017","2017-09-09"
"BART","2017-09-10",66.5519,46.553,56.55245,7,1663,253,"2017","2017-09-10"
"HARV","2017-09-10",66.43328,49.02512,57.7292,8,1948,253,"2017","2017-09-10"
"SERC","2017-09-10",69.49616,49.7534,59.62478,10,3162,253,"2017","2017-09-10"
"UNDE","2017-09-10",70.13642,48.27758,59.207,9,1402,253,"2017","2017-09-10"
"UKFS","2017-09-10",79.07666,67.53398,73.30532,23,3743,253,"2017","2017-09-10"
"ORNL","2017-09-10",75.22448,56.45984,65.84216,16,3981,253,"2017","2017-09-10"
"CLBJ","2017-09-10",90.1472,51.09656,70.62188,21,4823,253,"2017","2017-09-10"
